"id","category","question","answer1","answer2","response1","response2","responses","stat","source","url","created","updated"
"vr3mc3g9a3","healthandsafety","Do you think you eat more when you are alone or when you are out on a date?","Yes","No",0,0,0,"An Indiana University of Pennsylvania study found that men who dined with women purchased an average of 1,141 calories worth of food versus 900 calories when they ate with guys.","","","2016-07-14T00:46:37.110Z","2016-07-14T00:46:37.110Z"
"vrq3q998gq","environmental","Do you think deforestation is bad for the environment?","Yes","No",0,0,0,"World Wildlife Fund (WWF) states that tropical forests hold more than 210 gigatons of carbon, and deforestation represents around 15% of greenhouse gas emissions.","World Wildlife Fund","http://www.worldwildlife.org/threats/deforestation","2016-07-14T00:46:16.744Z","2016-07-14T00:46:16.744Z"
"vsjc4ph5mr","healthandsafety","Do you think pool and water drownings are on the rise or on the decline?","rise","decline",0,0,0,"According to the CDC 2010, there was a 40% rise in pool and natural water drownings among men.","","","2016-07-14T01:38:01.521Z","2016-07-14T01:38:01.521Z"
"vwcdcsee8v","healthandsafety","Do you believe dental habits improve with income?","Yes","No",0,0,0,"The most pronounced differences in dental habits are those across income groups. Those who earn $120,000 or more annually in household income are about twice as likely as those who earn less than $12,000 to say they visited the dentist in the past 12 months, 82.3% vs. 42.7%, respectively.","","","2016-07-14T01:37:59.425Z","2016-07-14T01:37:59.425Z"
"vxa10u3m6r","healthandsafety","Do you worry about children dying from overheating (hyperthermia) in vehicles?","Yes","No",0,0,0,"Since 1998 there have been at least 606 documented cases of heatstroke deaths of children in vehicles. Studies show that these incidents can occur on days with relatively mild (70 degrees F) temps and that vehicles can reach life-threatening temperatures very rapidly.","","","2016-07-14T00:46:32.340Z","2016-07-14T00:46:32.340Z"
"vxh4di0ped","environmental","Do you think acid rain is a real threat anymore?","Yes","No",0,0,0,"","","","2016-07-14T01:37:46.015Z","2016-07-14T01:37:46.015Z"
"vxjf0kb313","socialandpolitical","Do you feel that the population of your city is generally well educated (collegiate level and above)?","Yes","No",0,0,0,"","","","2016-07-14T00:46:44.466Z","2016-07-14T00:46:44.466Z"
"w0cphhvin2","recreational","Do you like to play guitar for fun?","Yes","No",0,0,0,"","","","2016-07-14T01:38:04.355Z","2016-07-14T01:38:04.355Z"
"w26rips7cg","financial","Do you think kids should have an allowance?","Yes","No",0,0,0,"","","","2016-07-14T01:37:55.296Z","2016-07-14T01:37:55.296Z"
"w2fbl3hiey","ethical","Do you prefer women to be natural and not shave?","Yes","No",0,1,1,"","","","2016-07-14T00:46:23.677Z","2016-07-14T00:46:23.677Z"
"w4mvt5iopy","financial","Do you believe Americans are starting their own businesses more today than they did five years ago?","Yes","No",0,0,0,"Americans started 27 percent fewer businesses in 2011 than they did five years earlier, according to data from the Census Bureau. As a share of all companies, startups have been declining for more than 30 years.","U.S. Census Bureau","","2016-07-14T00:46:24.638Z","2016-07-14T00:46:24.638Z"
"w4nklm1j7g","ethical","Do you personally know someone who is Hindu?","Yes","No",0,0,0,"According to a Pew Research Center study, roughly one-in-four American adults or fewer say they know a Buddhist (23%) or Hindu (22%); these groups each account for roughly 1% or less of the overall population.","Pew Research Center","http://www.pewforum.org/2014/07/16/how-americans-feel-about-religious-groups/","2016-07-14T01:37:47.949Z","2016-07-14T01:37:47.949Z"
"w5lwwl0yh5","ethical","Have you ever had sex with multiple partners without any of them knowing about one another?","Yes","No",0,0,0,"","","","2016-07-14T01:37:50.322Z","2016-07-14T01:37:50.322Z"
"w5mfqqsbfn","environmental","In America, cars are the biggest source of CO2 emssisions in the country.","TRUE","FALSE",0,0,0,"In America, burning coal releases more CO2 in the air than all cars and trucks combined.","Sherwin, Elton B. 2010. Addiction to Energy: A Venture Capitalistäó»s Perspective on How to Save Our Economy and Our Climate.","http://facts.randomhistory.com/energy-facts.html","2016-07-14T01:37:43.071Z","2016-07-14T01:37:43.071Z"
"w92e5k8npk","healthandsafety","Do you think it's risky not to wear a helmet while riding on motorcycle?","Yes","No",0,0,0,"","","","2016-07-14T01:37:57.021Z","2016-07-14T01:37:57.021Z"
"wauxklhbxy","healthandsafety","Do you think men or women are more likely to go to the dentist annually?","Men","Women",0,0,0,"According to a 2013 Gallup-Health ways Well-Being Index survey, 67.2% of women report visiting the dentist at least annually, while 62% of men report the same.","","","2016-07-14T00:46:32.981Z","2016-07-14T00:46:32.981Z"
"wbr4of1qis","socialandpolitical","Do you believe that this election will go down in history as the worst election ever in US history?","Yes","No",0,0,0,"","","","2016-07-14T01:38:12.702Z","2016-07-14T01:38:12.702Z"
"wea22qijnt","recreational","Do you think open relationships are healthy?","Yes","No",0,0,0,"","","","2016-07-14T01:38:05.456Z","2016-07-14T01:38:05.456Z"
"wf0ho3fr99","financial","Do you think you are saving enough money for retirement?","Yes","No",0,0,0,"Waiting to save for retirement until age 45 means you have to put away three times as much as someone who starts saving at age 25.","The Center for Retirement Research","http://www.frugalrules.com/scary-money-statistics-change/","2016-07-14T00:46:25.391Z","2016-07-14T00:46:25.391Z"
"wf7dt5wvih","socialandpolitical","Do you think a wealthy woman would make a good president?","Yes","No",0,0,0,"","","","2016-07-14T00:46:48.605Z","2016-07-14T00:46:48.605Z"
"wfghudqwbq","healthandsafety","Do you think that drinking an energy drink before running will increase your endurance?","Yes","No",0,0,0,"According to the Journal of the International Society of Sports Nutrition, there is a zero percentage increase in one's endurance capacity after consuming a 16 oz. energy drink.","","","2016-07-14T00:46:36.811Z","2016-07-14T00:46:36.811Z"
"whmi9xffss","financial","Are you more likely to be homeless as a man?","Yes","No",0,0,0,"Men are 44% more likely to be homeless than women.","","","2016-07-14T00:46:25.191Z","2016-07-14T00:46:25.191Z"
"wk5vyk4tjg","financial","Do you think MLB players should make less money?","Yes","No",1,0,1,"","","","2016-07-14T01:37:55.524Z","2016-07-14T01:37:55.524Z"
"wktc406fle","healthandsafety","Do you think smoking cigarettes is bad for your health?","Yes","No",0,0,0,"","","","2016-07-14T00:46:30.146Z","2016-07-14T00:46:30.146Z"
"wlq277rwos","healthandsafety","Do you believe you are at greater risk of being a victim of violent crime in Texas compared to the rest of the country?","Yes","No",0,0,0,"According to the U.S. Census Bureau, Texas ranks 15th among all states, with 516 violent crimes per 100,000 people. South Carolina ranks 1st, with 766 per 100k. Maine ranks 50th, with 116 per 100k.","","","2016-07-14T01:37:57.518Z","2016-07-14T01:37:57.518Z"
"wlrac88230","environmental","Do you make a consious effort to reduce the amount of garbage you produce?","Yes","No",0,0,0,"Each person in the U.S. produces about 4 pounds (2 kg) of garbage a day.","Wehr, Kevin. 2011. Green Culture: An A-to-Z Guide","http://facts.randomhistory.com/pollution-facts.html","2016-07-14T01:37:42.168Z","2016-07-14T01:37:42.168Z"
"wmcogh6ubt","ethical","Do you agree that capital punishment effectively deters some would-be killers from committing murder?","Yes","No",0,0,0,"Capital punishment is often justified with the argument that by executing convicted murderers, we will deter would-be murderers from killing people.","BBC","http://www.bbc.co.uk/ethics/capitalpunishment/for_1.shtml","2016-07-14T01:37:49.224Z","2016-07-14T01:37:49.224Z"
"woqg7iilme","healthandsafety","Have you ever had food poisoning in Austin?","Yes","No",0,0,0,"","","","2016-07-14T01:38:02.540Z","2016-07-14T01:38:02.540Z"
"wqxfl7s62y","healthandsafety","Do you think you are a heavy drinker?","Yes","No",0,0,0,"","","","2016-07-14T00:46:34.883Z","2016-07-14T00:46:34.883Z"
"wtd15lanp2","environmental","Do you think pollution in China affects weather in the U.S.?","Yes","No",0,0,0,"Pollution in China alters the weather in the United States. It takes just five days for the jet stream to carry heavy air pollution from China to the U.S. Once in the atmosphere, the pollution stops clouds from producing rain and snowäóîi.e., more pollution equals less precipitation.","CBS News","http://facts.randomhistory.com/pollution-facts.html","2016-07-14T00:46:14.978Z","2016-07-14T00:46:14.978Z"
"wv2it2uaic","socialandpolitical","Do you think legalizing marijuana and taxing it would help with our debt crisis?","Yes","No",0,0,0,"","","","2016-07-14T01:38:11.320Z","2016-07-14T01:38:11.320Z"
"wvu2dsu8gl","ethical","Is having multiple sex partners bad?","Yes","No",0,1,1,"","","","2016-07-14T00:46:22.885Z","2016-07-14T00:46:22.885Z"
"wy5m83pxq4","financial","Is money the primary factor that keeps you motivated at work?","Yes","No",0,0,0,"","","","2016-07-14T01:37:56.425Z","2016-07-14T01:37:56.425Z"
"wyuehy2l8u","socialandpolitical","Do you think it is safe for your infant to sleep in bed with you?","Yes","No",0,0,0,"","","","2016-07-14T01:38:08.009Z","2016-07-14T01:38:08.009Z"
"x0sfxvxlhl","ethical","Do you think younger people are likely to align with evangelical Christian values?","Yes","No",0,0,0,"According to a Pew Research Center study, Christian groups and Jews receive higher ratings from older Americans (those ages 65 and older) than from younger Americans.","Pew Research Center","http://www.pewforum.org/2014/07/16/how-americans-feel-about-religious-groups/","2016-07-14T01:37:47.475Z","2016-07-14T01:37:47.475Z"
"x2s0xopuyq","environmental","Do you make a concious effort to recycle used plastic water bottles?","Yes","No",0,0,0,"","","","2016-07-14T00:46:13.763Z","2016-07-14T00:46:13.763Z"
"x410v1gh5b","recreational","Do you think a taste for adventure is a must-have trait in a mate?","Yes","No",0,0,0,"","","","2016-07-14T01:38:07.279Z","2016-07-14T01:38:07.279Z"
"x6tlombbi6","financial","Do you think being married makes someone a better entrepreneur?","Yes","No",0,0,0,"According to a report titled äóěThe Anatomy of an Entrepreneuräóť by the Kauffman Foundation for Entrepreneurship, 69.9 percent of respondents indicated they were married when they launched their first business.","OnStartups.com","http://onstartups.com/tabid/3339/bid/10561/12-Facts-About-Entrepreneurs-That-Will-Likely-Surprise-You.aspx","2016-07-14T00:46:27.480Z","2016-07-14T00:46:27.480Z"
"x6vgiyayui","healthandsafety","Do you think you are safer swimming when a lifeguard is on duty?","safer","not safer",0,0,0,"According to the USLA, the chances of drowning while protected by guards trained to USLA standards is less than 1 in 18 million.","","","2016-07-14T01:38:01.709Z","2016-07-14T01:38:01.709Z"
"x761oig4oc","socialandpolitical","Do you think legalizing marijuana and taxing it would help with our debt crisis?","Yes","No",0,0,0,"","","","2016-07-14T00:46:48.146Z","2016-07-14T00:46:48.146Z"
"x7bljvaimj","ethical","Is paying for sex wrong?","Yes","No",0,0,0,"","","","2016-07-14T00:46:22.838Z","2016-07-14T00:46:22.838Z"
"x7xf17in7l","environmental","Do you believe in global warming?","Yes","No",0,0,0,"","","","2016-07-14T00:46:16.857Z","2016-07-14T00:46:16.857Z"
"xcaeysmxxw","environmental","Are you scared about dying in a hurricane?","Yes","No",0,0,0,"","","","2016-07-14T01:37:44.815Z","2016-07-14T01:37:44.815Z"
"xcqu1nxpku","environmental","Do you conciously turn lights off in your home when you're not around?","Yes","No",0,0,0,"","","","2016-07-14T01:37:45.827Z","2016-07-14T01:37:45.827Z"
"xcr1g3olvo","environmental","Do you think coal power accounts for more than one third of the electricity produced in the U.S.?","Yes","No",0,0,0,"The United States produces half of its electricity from coal.","Morris, Neil. 2010. Fossil Fuels.","http://facts.randomhistory.com/energy-facts.html","2016-07-14T01:37:42.522Z","2016-07-14T01:37:42.522Z"
"xcssvadxus","socialandpolitical","Do you think humor in a significant other is more important than wealth?","Yes","No",0,0,0,"","","","2016-07-14T00:46:45.367Z","2016-07-14T00:46:45.367Z"
"xd2tt5ssgc","socialandpolitical","Do you think a middle class man would make a good president?","Yes","No",0,0,0,"","","","2016-07-14T01:38:11.606Z","2016-07-14T01:38:11.606Z"
"xd5u2m7nqf","recreational","Do you think recreational sports is a good way to meet people?","Yes","No",0,0,0,"","","","2016-07-14T01:38:03.462Z","2016-07-14T01:38:03.462Z"
"xdic44ub3l","healthandsafety","Do you think you have an above average risk of death from winter storms?","Yes","No",0,0,0,"","","","2016-07-14T01:37:59.855Z","2016-07-14T01:37:59.855Z"
"xeo84oug4i","healthandsafety","Do you think most drowning deaths involve alcohol?","Yes","No",0,0,0,"A study, conducted over an 18 year period, published in the 2013 journal BMC Public Health found that nearly half of all male drowning death victims had some level of alcohol circulating in their system.","","","2016-07-14T01:38:01.869Z","2016-07-14T01:38:01.869Z"
"xfmw4773gi","financial","Do you think homeownership is on the rise?","Yes","No",0,0,0,"U.S. homeownership was down for the 11th consecutive year in 2015 äóî from a peak of 69% in 2004 to 63.7% in 2015, the lowest level since 1994.","NerdWallet","https://www.nerdwallet.com/blog/mortgages/millennials-and-homebuying/?trk=nw_hp4_bv_indexpgtitle","2016-07-14T01:37:53.904Z","2016-07-14T01:37:53.904Z"
"xge0cd9dpy","socialandpolitical","Could you date a person who was homeless and jobless?","Yes","No",0,0,0,"","","","2016-07-14T01:38:08.900Z","2016-07-14T01:38:08.900Z"
"xgv9e98cs7","recreational","Do you date people for sport?","Yes","No",0,0,0,"","","","2016-07-14T01:38:03.962Z","2016-07-14T01:38:03.962Z"
